date,household_id,household_size,water_liters,day,month,day_of_week,is_weekend
2023-12-20,H008,5,358.17,20,12,2,0
2023-12-21,H008,5,366.36,21,12,3,0
2023-12-22,H008,5,342.48,22,12,4,0
2023-12-23,H008,5,383.08,23,12,5,1
2023-12-24,H008,5,367.31,24,12,6,1
2023-12-25,H008,5,348.13,25,12,0,0
2023-12-26,H008,5,365.85,26,12,1,0
2023-12-27,H008,5,349.34,27,12,2,0
2023-12-28,H008,5,363.67,28,12,3,0
2023-12-29,H008,5,354.74,29,12,4,0
2023-12-30,H008,5,397.77,30,12,5,1
2023-12-31,H008,5,381.27,31,12,6,1
2023-01-01,H009,5,176.89,1,1,6,1
2023-01-02,H009,5,179.24,2,1,0,0
2023-01-03,H009,5,204.36,3,1,1,0
2023-01-04,H009,5,175.31,4,1,2,0
2023-01-05,H009,5,190.0,5,1,3,0
2023-01-06,H009,5,190.22,6,1,4,0
2023-01-07,H009,5,209.21,7,1,5,1
2023-01-08,H009,5,201.18,8,1,6,1
2023-01-09,H009,5,188.19,9,1,0,0
2023-01-10,H009,5,190.1,10,1,1,0
2023-01-11,H009,5,189.66,11,1,2,0
2023-01-12,H009,5,168.94,12,1,3,0
2023-01-13,H009,5,162.18,13,1,4,0
2023-01-14,H009,5,182.64,14,1,5,1
2023-01-15,H009,5,198.39,15,1,6,1
2023-01-16,H009,5,190.74,16,1,0,0
2023-01-17,H009,5,170.68,17,1,1,0
2023-01-18,H009,5,195.33,18,1,2,0
2023-01-19,H009,5,178.52,19,1,3,0
2023-01-20,H009,5,178.94,20,1,4,0
2023-01-21,H009,5,193.65,21,1,5,1
2023-01-22,H009,5,181.39,22,1,6,1
2023-01-23,H009,5,188.52,23,1,0,0
2023-01-24,H009,5,206.62,24,1,1,0
2023-01-25,H009,5,185.61,25,1,2,0
2023-01-26,H009,5,164.45,26,1,3,0
2023-01-27,H009,5,196.31,27,1,4,0
2023-01-28,H009,5,186.47,28,1,5,1
2023-01-29,H009,5,191.77,29,1,6,1
2023-01-30,H009,5,184.95,30,1,0,0
2023-01-31,H009,5,189.57,31,1,1,0
2023-02-01,H009,5,176.27,1,2,2,0
2023-02-02,H009,5,185.32,2,2,3,0
2023-02-03,H009,5,197.5,3,2,4,0
2023-02-04,H009,5,218.34,4,2,5,1
2023-02-05,H009,5,223.42,5,2,6,1
2023-02-06,H009,5,212.63,6,2,0,0
2023-02-07,H009,5,199.7,7,2,1,0
2023-02-08,H009,5,187.64,8,2,2,0
2023-02-09,H009,5,200.8,9,2,3,0
2023-02-10,H009,5,196.34,10,2,4,0
2023-02-11,H009,5,216.16,11,2,5,1
2023-02-12,H009,5,212.48,12,2,6,1
2023-02-13,H009,5,180.52,13,2,0,0
2023-02-14,H009,5,179.36,14,2,1,0
2023-02-15,H009,5,190.77,15,2,2,0
2023-02-16,H009,5,193.94,16,2,3,0
2023-02-17,H009,5,184.23,17,2,4,0
2023-02-18,H009,5,216.94,18,2,5,1
2023-02-19,H009,5,237.06,19,2,6,1
2023-02-20,H009,5,172.09,20,2,0,0
2023-02-21,H009,5,200.22,21,2,1,0
2023-02-22,H009,5,192.64,22,2,2,0
2023-02-23,H009,5,199.03,23,2,3,0
2023-02-24,H009,5,188.65,24,2,4,0
2023-02-25,H009,5,211.66,25,2,5,1
2023-02-26,H009,5,215.16,26,2,6,1
2023-02-27,H009,5,190.75,27,2,0,0
2023-02-28,H009,5,176.3,28,2,1,0
2023-03-01,H009,5,191.91,1,3,2,0
2023-03-02,H009,5,177.88,2,3,3,0
2023-03-03,H009,5,202.87,3,3,4,0
2023-03-04,H009,5,192.32,4,3,5,1
2023-03-05,H009,5,227.22,5,3,6,1
2023-03-06,H009,5,200.64,6,3,0,0
2023-03-07,H009,5,200.83,7,3,1,0
2023-03-08,H009,5,169.79,8,3,2,0
2023-03-09,H009,5,191.95,9,3,3,0
2023-03-10,H009,5,209.86,10,3,4,0
2023-03-11,H009,5,209.52,11,3,5,1
2023-03-12,H009,5,202.93,12,3,6,1
2023-03-13,H009,5,188.71,13,3,0,0
2023-03-14,H009,5,195.64,14,3,1,0
2023-03-15,H009,5,186.34,15,3,2,0
2023-03-16,H009,5,211.45,16,3,3,0
2023-03-17,H009,5,195.96,17,3,4,0
2023-03-18,H009,5,209.83,18,3,5,1
2023-03-19,H009,5,200.97,19,3,6,1
2023-03-20,H009,5,202.78,20,3,0,0
2023-03-21,H009,5,202.57,21,3,1,0
2023-03-22,H009,5,187.58,22,3,2,0
2023-03-23,H009,5,170.31,23,3,3,0
2023-03-24,H009,5,202.12,24,3,4,0
2023-03-25,H009,5,214.72,25,3,5,1
2023-03-26,H009,5,221.03,26,3,6,1
2023-03-27,H009,5,220.79,27,3,0,0
2023-03-28,H009,5,197.01,28,3,1,0
2023-03-29,H009,5,191.19,29,3,2,0
2023-03-30,H009,5,183.6,30,3,3,0
2023-03-31,H009,5,193.63,31,3,4,0
2023-04-01,H009,5,219.05,1,4,5,1
2023-04-02,H009,5,217.76,2,4,6,1
2023-04-03,H009,5,218.06,3,4,0,0
2023-04-04,H009,5,203.35,4,4,1,0
2023-04-05,H009,5,195.73,5,4,2,0
2023-04-06,H009,5,188.84,6,4,3,0
2023-04-07,H009,5,200.49,7,4,4,0
2023-04-08,H009,5,206.1,8,4,5,1
2023-04-09,H009,5,219.09,9,4,6,1
2023-04-10,H009,5,203.02,10,4,0,0
2023-04-11,H009,5,194.52,11,4,1,0
2023-04-12,H009,5,189.5,12,4,2,0
2023-04-13,H009,5,170.77,13,4,3,0
2023-04-14,H009,5,210.66,14,4,4,0
2023-04-15,H009,5,221.38,15,4,5,1
2023-04-16,H009,5,221.59,16,4,6,1
2023-04-17,H009,5,177.96,17,4,0,0
2023-04-18,H009,5,213.16,18,4,1,0
2023-04-19,H009,5,190.92,19,4,2,0
2023-04-20,H009,5,192.94,20,4,3,0
2023-04-21,H009,5,183.47,21,4,4,0
2023-04-22,H009,5,194.37,22,4,5,1
2023-04-23,H009,5,229.57,23,4,6,1
2023-04-24,H009,5,211.39,24,4,0,0
2023-04-25,H009,5,193.84,25,4,1,0
2023-04-26,H009,5,187.54,26,4,2,0
2023-04-27,H009,5,191.03,27,4,3,0
2023-04-28,H009,5,191.22,28,4,4,0
2023-04-29,H009,5,200.39,29,4,5,1
2023-04-30,H009,5,211.12,30,4,6,1
2023-05-01,H009,5,226.04,1,5,0,0
2023-05-02,H009,5,236.23,2,5,1,0
2023-05-03,H009,5,223.99,3,5,2,0
2023-05-04,H009,5,204.71,4,5,3,0
2023-05-05,H009,5,227.67,5,5,4,0
2023-05-06,H009,5,242.46,6,5,5,1
2023-05-07,H009,5,261.75,7,5,6,1
2023-05-08,H009,5,239.94,8,5,0,0
2023-05-09,H009,5,240.13,9,5,1,0
2023-05-10,H009,5,215.59,10,5,2,0
2023-05-11,H009,5,245.97,11,5,3,0
2023-05-12,H009,5,226.07,12,5,4,0
2023-05-13,H009,5,263.29,13,5,5,1
2023-05-14,H009,5,237.47,14,5,6,1
2023-05-15,H009,5,217.53,15,5,0,0
2023-05-16,H009,5,224.14,16,5,1,0
2023-05-17,H009,5,222.41,17,5,2,0
2023-05-18,H009,5,235.38,18,5,3,0
2023-05-19,H009,5,217.26,19,5,4,0
2023-05-20,H009,5,255.73,20,5,5,1
2023-05-21,H009,5,250.23,21,5,6,1
2023-05-22,H009,5,216.65,22,5,0,0
2023-05-23,H009,5,226.77,23,5,1,0
2023-05-24,H009,5,212.95,24,5,2,0
2023-05-25,H009,5,246.53,25,5,3,0
2023-05-26,H009,5,186.06,26,5,4,0
2023-05-27,H009,5,247.57,27,5,5,1
2023-05-28,H009,5,217.98,28,5,6,1
2023-05-29,H009,5,214.39,29,5,0,0
2023-05-30,H009,5,215.76,30,5,1,0
2023-05-31,H009,5,234.56,31,5,2,0
2023-06-01,H009,5,207.84,1,6,3,0
2023-06-02,H009,5,231.52,2,6,4,0
2023-06-03,H009,5,222.89,3,6,5,1
2023-06-04,H009,5,252.84,4,6,6,1
2023-06-05,H009,5,209.13,5,6,0,0
2023-06-06,H009,5,215.37,6,6,1,0
2023-06-07,H009,5,210.11,7,6,2,0
2023-06-08,H009,5,229.19,8,6,3,0
2023-06-09,H009,5,226.51,9,6,4,0
2023-06-10,H009,5,239.74,10,6,5,1
2023-06-11,H009,5,220.22,11,6,6,1
2023-06-12,H009,5,203.83,12,6,0,0
2023-06-13,H009,5,199.71,13,6,1,0
2023-06-14,H009,5,184.72,14,6,2,0
2023-06-15,H009,5,226.48,15,6,3,0
2023-06-16,H009,5,207.05,16,6,4,0
2023-06-17,H009,5,227.62,17,6,5,1
2023-06-18,H009,5,249.23,18,6,6,1
2023-06-19,H009,5,204.18,19,6,0,0
2023-06-20,H009,5,199.44,20,6,1,0
2023-06-21,H009,5,206.46,21,6,2,0
2023-06-22,H009,5,195.19,22,6,3,0
2023-06-23,H009,5,212.55,23,6,4,0
2023-06-24,H009,5,224.37,24,6,5,1
2023-06-25,H009,5,222.35,25,6,6,1
2023-06-26,H009,5,200.18,26,6,0,0
2023-06-27,H009,5,205.65,27,6,1,0
2023-06-28,H009,5,207.56,28,6,2,0
2023-06-29,H009,5,199.94,29,6,3,0
2023-06-30,H009,5,201.5,30,6,4,0
2023-07-01,H009,5,225.0,1,7,5,1
2023-07-02,H009,5,223.38,2,7,6,1
2023-07-03,H009,5,205.06,3,7,0,0
2023-07-04,H009,5,196.19,4,7,1,0
2023-07-05,H009,5,215.99,5,7,2,0
2023-07-06,H009,5,204.73,6,7,3,0
2023-07-07,H009,5,197.14,7,7,4,0
2023-07-08,H009,5,227.23,8,7,5,1
2023-07-09,H009,5,221.8,9,7,6,1
2023-07-10,H009,5,181.27,10,7,0,0
2023-07-11,H009,5,205.8,11,7,1,0
2023-07-12,H009,5,189.1,12,7,2,0
2023-07-13,H009,5,212.18,13,7,3,0
2023-07-14,H009,5,197.7,14,7,4,0
2023-07-15,H009,5,229.62,15,7,5,1
2023-07-16,H009,5,212.3,16,7,6,1
2023-07-17,H009,5,200.35,17,7,0,0
2023-07-18,H009,5,213.68,18,7,1,0
2023-07-19,H009,5,195.57,19,7,2,0
2023-07-20,H009,5,191.35,20,7,3,0
2023-07-21,H009,5,205.94,21,7,4,0
2023-07-22,H009,5,225.13,22,7,5,1
2023-07-23,H009,5,210.53,23,7,6,1
2023-07-24,H009,5,173.21,24,7,0,0
2023-07-25,H009,5,189.37,25,7,1,0
2023-07-26,H009,5,204.47,26,7,2,0
2023-07-27,H009,5,186.7,27,7,3,0
2023-07-28,H009,5,195.54,28,7,4,0
2023-07-29,H009,5,206.98,29,7,5,1
2023-07-30,H009,5,191.32,30,7,6,1
2023-07-31,H009,5,186.57,31,7,0,0
2023-08-01,H009,5,202.42,1,8,1,0
2023-08-02,H009,5,165.58,2,8,2,0
2023-08-03,H009,5,196.73,3,8,3,0
2023-08-04,H009,5,179.16,4,8,4,0
2023-08-05,H009,5,219.69,5,8,5,1
2023-08-06,H009,5,220.62,6,8,6,1
2023-08-07,H009,5,190.4,7,8,0,0
2023-08-08,H009,5,190.13,8,8,1,0
2023-08-09,H009,5,182.19,9,8,2,0
2023-08-10,H009,5,175.43,10,8,3,0
2023-08-11,H009,5,211.66,11,8,4,0
2023-08-12,H009,5,199.72,12,8,5,1
2023-08-13,H009,5,228.61,13,8,6,1
2023-08-14,H009,5,180.13,14,8,0,0
2023-08-15,H009,5,196.47,15,8,1,0
2023-08-16,H009,5,176.25,16,8,2,0
2023-08-17,H009,5,195.92,17,8,3,0
2023-08-18,H009,5,185.48,18,8,4,0
2023-08-19,H009,5,204.29,19,8,5,1
2023-08-20,H009,5,215.09,20,8,6,1
2023-08-21,H009,5,183.01,21,8,0,0
2023-08-22,H009,5,171.26,22,8,1,0
2023-08-23,H009,5,197.3,23,8,2,0
2023-08-24,H009,5,174.18,24,8,3,0
2023-08-25,H009,5,193.91,25,8,4,0
2023-08-26,H009,5,217.92,26,8,5,1
2023-08-27,H009,5,201.5,27,8,6,1
2023-08-28,H009,5,201.26,28,8,0,0
2023-08-29,H009,5,192.65,29,8,1,0
2023-08-30,H009,5,178.32,30,8,2,0
2023-08-31,H009,5,203.3,31,8,3,0
2023-09-01,H009,5,172.59,1,9,4,0
2023-09-02,H009,5,200.2,2,9,5,1
2023-09-03,H009,5,202.05,3,9,6,1
2023-09-04,H009,5,193.03,4,9,0,0
2023-09-05,H009,5,198.99,5,9,1,0
2023-09-06,H009,5,198.08,6,9,2,0
2023-09-07,H009,5,187.98,7,9,3,0
2023-09-08,H009,5,181.79,8,9,4,0
2023-09-09,H009,5,181.6,9,9,5,1
2023-09-10,H009,5,187.59,10,9,6,1
2023-09-11,H009,5,205.95,11,9,0,0
2023-09-12,H009,5,162.59,12,9,1,0
2023-09-13,H009,5,175.1,13,9,2,0
2023-09-14,H009,5,198.14,14,9,3,0
2023-09-15,H009,5,186.81,15,9,4,0
2023-09-16,H009,5,213.76,16,9,5,1
2023-09-17,H009,5,209.03,17,9,6,1
2023-09-18,H009,5,201.66,18,9,0,0
2023-09-19,H009,5,187.49,19,9,1,0
2023-09-20,H009,5,191.83,20,9,2,0
2023-09-21,H009,5,175.12,21,9,3,0
2023-09-22,H009,5,190.78,22,9,4,0
2023-09-23,H009,5,197.31,23,9,5,1
2023-09-24,H009,5,196.58,24,9,6,1
2023-09-25,H009,5,194.35,25,9,0,0
2023-09-26,H009,5,194.39,26,9,1,0
2023-09-27,H009,5,203.81,27,9,2,0
2023-09-28,H009,5,203.01,28,9,3,0
2023-09-29,H009,5,194.52,29,9,4,0
2023-09-30,H009,5,181.21,30,9,5,1
2023-10-01,H009,5,197.46,1,10,6,1
2023-10-02,H009,5,170.59,2,10,0,0
2023-10-03,H009,5,150.39,3,10,1,0
2023-10-04,H009,5,168.34,4,10,2,0
2023-10-05,H009,5,147.17,5,10,3,0
2023-10-06,H009,5,167.07,6,10,4,0
2023-10-07,H009,5,159.85,7,10,5,1
2023-10-08,H009,5,165.99,8,10,6,1
2023-10-09,H009,5,168.28,9,10,0,0
2023-10-10,H009,5,172.68,10,10,1,0
2023-10-11,H009,5,163.77,11,10,2,0
2023-10-12,H009,5,156.49,12,10,3,0
2023-10-13,H009,5,134.61,13,10,4,0
2023-10-14,H009,5,173.55,14,10,5,1
2023-10-15,H009,5,182.55,15,10,6,1
2023-10-16,H009,5,156.41,16,10,0,0
2023-10-17,H009,5,160.03,17,10,1,0
2023-10-18,H009,5,158.17,18,10,2,0
2023-10-19,H009,5,156.63,19,10,3,0
2023-10-20,H009,5,161.51,20,10,4,0
2023-10-21,H009,5,173.5,21,10,5,1
2023-10-22,H009,5,194.22,22,10,6,1
2023-10-23,H009,5,134.46,23,10,0,0
2023-10-24,H009,5,154.51,24,10,1,0
2023-10-25,H009,5,150.75,25,10,2,0
2023-10-26,H009,5,163.95,26,10,3,0
2023-10-27,H009,5,162.39,27,10,4,0
2023-10-28,H009,5,197.24,28,10,5,1
2023-10-29,H009,5,201.35,29,10,6,1
2023-10-30,H009,5,152.64,30,10,0,0
2023-10-31,H009,5,162.08,31,10,1,0
2023-11-01,H009,5,164.59,1,11,2,0
2023-11-02,H009,5,152.83,2,11,3,0
2023-11-03,H009,5,170.12,3,11,4,0
2023-11-04,H009,5,176.16,4,11,5,1
2023-11-05,H009,5,166.43,5,11,6,1
2023-11-06,H009,5,159.78,6,11,0,0
2023-11-07,H009,5,151.35,7,11,1,0
2023-11-08,H009,5,175.96,8,11,2,0
2023-11-09,H009,5,186.54,9,11,3,0
2023-11-10,H009,5,166.86,10,11,4,0
2023-11-11,H009,5,181.89,11,11,5,1
2023-11-12,H009,5,182.62,12,11,6,1
2023-11-13,H009,5,178.76,13,11,0,0
2023-11-14,H009,5,178.72,14,11,1,0
2023-11-15,H009,5,163.63,15,11,2,0
2023-11-16,H009,5,168.28,16,11,3,0
2023-11-17,H009,5,173.32,17,11,4,0
2023-11-18,H009,5,168.64,18,11,5,1
2023-11-19,H009,5,197.11,19,11,6,1
2023-11-20,H009,5,187.03,20,11,0,0
2023-11-21,H009,5,180.44,21,11,1,0
2023-11-22,H009,5,151.77,22,11,2,0
2023-11-23,H009,5,143.33,23,11,3,0
2023-11-24,H009,5,175.73,24,11,4,0
2023-11-25,H009,5,175.12,25,11,5,1
2023-11-26,H009,5,187.98,26,11,6,1
2023-11-27,H009,5,186.45,27,11,0,0
2023-11-28,H009,5,160.42,28,11,1,0
2023-11-29,H009,5,164.05,29,11,2,0
2023-11-30,H009,5,172.18,30,11,3,0
2023-12-01,H009,5,153.57,1,12,4,0
2023-12-02,H009,5,177.27,2,12,5,1
2023-12-03,H009,5,186.98,3,12,6,1
2023-12-04,H009,5,166.39,4,12,0,0
2023-12-05,H009,5,177.59,5,12,1,0
2023-12-06,H009,5,203.78,6,12,2,0
2023-12-07,H009,5,172.07,7,12,3,0
2023-12-08,H009,5,161.08,8,12,4,0
2023-12-09,H009,5,205.65,9,12,5,1
2023-12-10,H009,5,169.9,10,12,6,1
2023-12-11,H009,5,155.43,11,12,0,0
2023-12-12,H009,5,165.26,12,12,1,0
2023-12-13,H009,5,169.31,13,12,2,0
2023-12-14,H009,5,165.59,14,12,3,0
2023-12-15,H009,5,172.95,15,12,4,0
2023-12-16,H009,5,194.31,16,12,5,1
2023-12-17,H009,5,204.19,17,12,6,1
2023-12-18,H009,5,175.37,18,12,0,0
2023-12-19,H009,5,167.85,19,12,1,0
2023-12-20,H009,5,187.09,20,12,2,0
2023-12-21,H009,5,165.42,21,12,3,0
2023-12-22,H009,5,155.97,22,12,4,0
2023-12-23,H009,5,207.94,23,12,5,1
2023-12-24,H009,5,207.52,24,12,6,1
2023-12-25,H009,5,167.02,25,12,0,0
2023-12-26,H009,5,172.06,26,12,1,0
2023-12-27,H009,5,166.17,27,12,2,0
2023-12-28,H009,5,181.42,28,12,3,0
2023-12-29,H009,5,198.61,29,12,4,0
2023-12-30,H009,5,204.4,30,12,5,1
2023-12-31,H009,5,208.75,31,12,6,1
2023-01-01,H010,3,271.35,1,1,6,1
2023-01-02,H010,3,224.19,2,1,0,0
2023-01-03,H010,3,244.4,3,1,1,0
2023-01-04,H010,3,264.66,4,1,2,0
2023-01-05,H010,3,228.08,5,1,3,0
2023-01-06,H010,3,236.55,6,1,4,0
2023-01-07,H010,3,270.66,7,1,5,1
2023-01-08,H010,3,265.7,8,1,6,1
2023-01-09,H010,3,230.97,9,1,0,0
2023-01-10,H010,3,256.84,10,1,1,0
2023-01-11,H010,3,271.83,11,1,2,0
2023-01-12,H010,3,246.96,12,1,3,0
2023-01-13,H010,3,234.38,13,1,4,0
2023-01-14,H010,3,251.83,14,1,5,1
2023-01-15,H010,3,274.19,15,1,6,1
2023-01-16,H010,3,260.3,16,1,0,0
2023-01-17,H010,3,253.36,17,1,1,0
2023-01-18,H010,3,248.23,18,1,2,0
2023-01-19,H010,3,241.79,19,1,3,0
2023-01-20,H010,3,236.34,20,1,4,0
2023-01-21,H010,3,285.06,21,1,5,1
2023-01-22,H010,3,286.66,22,1,6,1
2023-01-23,H010,3,232.66,23,1,0,0
2023-01-24,H010,3,270.87,24,1,1,0
2023-01-25,H010,3,259.25,25,1,2,0
2023-01-26,H010,3,269.73,26,1,3,0
2023-01-27,H010,3,237.39,27,1,4,0
2023-01-28,H010,3,263.07,28,1,5,1
2023-01-29,H010,3,278.29,29,1,6,1
2023-01-30,H010,3,261.2,30,1,0,0
2023-01-31,H010,3,277.26,31,1,1,0
2023-02-01,H010,3,264.72,1,2,2,0
2023-02-02,H010,3,253.87,2,2,3,0
2023-02-03,H010,3,244.99,3,2,4,0
2023-02-04,H010,3,298.37,4,2,5,1
2023-02-05,H010,3,272.6,5,2,6,1
2023-02-06,H010,3,278.39,6,2,0,0
2023-02-07,H010,3,255.94,7,2,1,0
2023-02-08,H010,3,278.94,8,2,2,0
2023-02-09,H010,3,268.49,9,2,3,0
2023-02-10,H010,3,259.18,10,2,4,0
2023-02-11,H010,3,281.19,11,2,5,1
2023-02-12,H010,3,283.85,12,2,6,1
2023-02-13,H010,3,267.37,13,2,0,0
2023-02-14,H010,3,263.61,14,2,1,0
2023-02-15,H010,3,256.0,15,2,2,0
2023-02-16,H010,3,261.58,16,2,3,0
2023-02-17,H010,3,264.94,17,2,4,0
2023-02-18,H010,3,265.31,18,2,5,1
2023-02-19,H010,3,296.81,19,2,6,1
2023-02-20,H010,3,253.48,20,2,0,0
2023-02-21,H010,3,251.79,21,2,1,0
2023-02-22,H010,3,245.78,22,2,2,0
2023-02-23,H010,3,244.88,23,2,3,0
2023-02-24,H010,3,250.51,24,2,4,0
2023-02-25,H010,3,285.34,25,2,5,1
2023-02-26,H010,3,317.68,26,2,6,1
2023-02-27,H010,3,261.53,27,2,0,0
2023-02-28,H010,3,270.31,28,2,1,0
2023-03-01,H010,3,273.31,1,3,2,0
2023-03-02,H010,3,270.39,2,3,3,0
2023-03-03,H010,3,268.2,3,3,4,0
2023-03-04,H010,3,282.03,4,3,5,1
2023-03-05,H010,3,314.1,5,3,6,1
2023-03-06,H010,3,291.68,6,3,0,0
2023-03-07,H010,3,250.07,7,3,1,0
2023-03-08,H010,3,258.24,8,3,2,0
2023-03-09,H010,3,267.42,9,3,3,0
2023-03-10,H010,3,259.44,10,3,4,0
2023-03-11,H010,3,304.44,11,3,5,1
2023-03-12,H010,3,289.87,12,3,6,1
2023-03-13,H010,3,297.66,13,3,0,0
2023-03-14,H010,3,286.16,14,3,1,0
2023-03-15,H010,3,274.62,15,3,2,0
2023-03-16,H010,3,284.57,16,3,3,0
2023-03-17,H010,3,285.68,17,3,4,0
2023-03-18,H010,3,293.06,18,3,5,1
2023-03-19,H010,3,290.19,19,3,6,1
2023-03-20,H010,3,273.79,20,3,0,0
2023-03-21,H010,3,283.32,21,3,1,0
2023-03-22,H010,3,274.77,22,3,2,0
2023-03-23,H010,3,254.28,23,3,3,0
2023-03-24,H010,3,263.66,24,3,4,0
2023-03-25,H010,3,299.83,25,3,5,1
2023-03-26,H010,3,299.89,26,3,6,1
2023-03-27,H010,3,297.19,27,3,0,0
2023-03-28,H010,3,256.93,28,3,1,0
2023-03-29,H010,3,279.67,29,3,2,0
2023-03-30,H010,3,291.51,30,3,3,0
2023-03-31,H010,3,300.91,31,3,4,0
2023-04-01,H010,3,296.18,1,4,5,1
2023-04-02,H010,3,306.92,2,4,6,1
2023-04-03,H010,3,280.48,3,4,0,0
2023-04-04,H010,3,275.97,4,4,1,0
2023-04-05,H010,3,272.4,5,4,2,0
2023-04-06,H010,3,278.77,6,4,3,0
2023-04-07,H010,3,243.1,7,4,4,0
2023-04-08,H010,3,308.94,8,4,5,1
2023-04-09,H010,3,302.19,9,4,6,1
2023-04-10,H010,3,270.58,10,4,0,0
2023-04-11,H010,3,297.71,11,4,1,0
2023-04-12,H010,3,264.94,12,4,2,0
2023-04-13,H010,3,268.08,13,4,3,0
2023-04-14,H010,3,296.69,14,4,4,0
2023-04-15,H010,3,289.92,15,4,5,1
2023-04-16,H010,3,293.14,16,4,6,1
2023-04-17,H010,3,270.56,17,4,0,0
2023-04-18,H010,3,282.24,18,4,1,0
2023-04-19,H010,3,274.46,19,4,2,0
2023-04-20,H010,3,256.27,20,4,3,0
2023-04-21,H010,3,265.19,21,4,4,0
2023-04-22,H010,3,291.2,22,4,5,1
2023-04-23,H010,3,297.32,23,4,6,1
2023-04-24,H010,3,276.01,24,4,0,0
2023-04-25,H010,3,275.67,25,4,1,0
2023-04-26,H010,3,249.08,26,4,2,0
2023-04-27,H010,3,282.9,27,4,3,0
2023-04-28,H010,3,272.89,28,4,4,0
2023-04-29,H010,3,313.14,29,4,5,1
2023-04-30,H010,3,301.54,30,4,6,1
2023-05-01,H010,3,322.54,1,5,0,0
2023-05-02,H010,3,314.56,2,5,1,0
2023-05-03,H010,3,324.75,3,5,2,0
2023-05-04,H010,3,314.48,4,5,3,0
2023-05-05,H010,3,306.64,5,5,4,0
2023-05-06,H010,3,365.43,6,5,5,1
2023-05-07,H010,3,348.37,7,5,6,1
2023-05-08,H010,3,313.46,8,5,0,0
2023-05-09,H010,3,290.83,9,5,1,0
2023-05-10,H010,3,290.24,10,5,2,0
2023-05-11,H010,3,308.76,11,5,3,0
2023-05-12,H010,3,306.54,12,5,4,0
2023-05-13,H010,3,327.38,13,5,5,1
2023-05-14,H010,3,335.91,14,5,6,1
2023-05-15,H010,3,322.41,15,5,0,0
2023-05-16,H010,3,311.19,16,5,1,0
2023-05-17,H010,3,288.65,17,5,2,0
2023-05-18,H010,3,300.48,18,5,3,0
2023-05-19,H010,3,291.64,19,5,4,0
2023-05-20,H010,3,326.19,20,5,5,1
2023-05-21,H010,3,325.28,21,5,6,1
2023-05-22,H010,3,293.94,22,5,0,0
2023-05-23,H010,3,284.05,23,5,1,0
2023-05-24,H010,3,297.01,24,5,2,0
2023-05-25,H010,3,291.24,25,5,3,0
2023-05-26,H010,3,262.23,26,5,4,0
2023-05-27,H010,3,351.11,27,5,5,1
2023-05-28,H010,3,338.89,28,5,6,1
2023-05-29,H010,3,291.08,29,5,0,0
2023-05-30,H010,3,295.22,30,5,1,0
2023-05-31,H010,3,280.31,31,5,2,0
2023-06-01,H010,3,314.1,1,6,3,0
2023-06-02,H010,3,315.89,2,6,4,0
2023-06-03,H010,3,323.61,3,6,5,1
2023-06-04,H010,3,333.31,4,6,6,1
2023-06-05,H010,3,293.3,5,6,0,0
2023-06-06,H010,3,274.5,6,6,1,0
2023-06-07,H010,3,284.95,7,6,2,0
2023-06-08,H010,3,290.81,8,6,3,0
2023-06-09,H010,3,283.1,9,6,4,0
2023-06-10,H010,3,314.05,10,6,5,1
2023-06-11,H010,3,314.83,11,6,6,1
2023-06-12,H010,3,285.56,12,6,0,0
2023-06-13,H010,3,286.47,13,6,1,0
2023-06-14,H010,3,272.43,14,6,2,0
2023-06-15,H010,3,275.86,15,6,3,0
2023-06-16,H010,3,268.35,16,6,4,0
2023-06-17,H010,3,323.1,17,6,5,1
2023-06-18,H010,3,285.33,18,6,6,1
2023-06-19,H010,3,295.5,19,6,0,0
2023-06-20,H010,3,297.58,20,6,1,0
2023-06-21,H010,3,276.61,21,6,2,0
2023-06-22,H010,3,248.29,22,6,3,0
2023-06-23,H010,3,274.47,23,6,4,0
2023-06-24,H010,3,305.13,24,6,5,1
2023-06-25,H010,3,292.99,25,6,6,1
2023-06-26,H010,3,270.47,26,6,0,0
2023-06-27,H010,3,294.3,27,6,1,0
2023-06-28,H010,3,283.19,28,6,2,0
2023-06-29,H010,3,263.4,29,6,3,0
2023-06-30,H010,3,254.6,30,6,4,0
2023-07-01,H010,3,296.42,1,7,5,1
2023-07-02,H010,3,296.99,2,7,6,1
2023-07-03,H010,3,277.55,3,7,0,0
2023-07-04,H010,3,264.45,4,7,1,0
2023-07-05,H010,3,276.29,5,7,2,0
2023-07-06,H010,3,292.65,6,7,3,0
2023-07-07,H010,3,278.49,7,7,4,0
2023-07-08,H010,3,294.21,8,7,5,1
2023-07-09,H010,3,291.8,9,7,6,1
2023-07-10,H010,3,262.27,10,7,0,0
2023-07-11,H010,3,280.01,11,7,1,0
2023-07-12,H010,3,257.6,12,7,2,0
2023-07-13,H010,3,264.96,13,7,3,0
2023-07-14,H010,3,264.32,14,7,4,0
2023-07-15,H010,3,283.28,15,7,5,1
2023-07-16,H010,3,272.06,16,7,6,1
2023-07-17,H010,3,265.48,17,7,0,0
2023-07-18,H010,3,260.17,18,7,1,0
2023-07-19,H010,3,266.21,19,7,2,0
2023-07-20,H010,3,253.12,20,7,3,0
2023-07-21,H010,3,273.49,21,7,4,0
2023-07-22,H010,3,273.45,22,7,5,1
2023-07-23,H010,3,303.77,23,7,6,1
2023-07-24,H010,3,235.83,24,7,0,0
